Fire_Date,Fire_Time,Source_Type,Lat,Lon,State,District,Circle,Division,Range,Block,Beat,Compartment_No
2026-02-20,00:45:13,SNPP,28.23489,96.99531,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.23743,97.00288,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.23791,96.99939,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.2384,96.99589,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.23894,96.99195,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.24093,97.00347,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.24142,96.99993,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-20,00:45:13,SNPP,28.26542,95.55916,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.26606,95.55417,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.2663,95.55601,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.26945,95.65379,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.27007,95.64882,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.27318,95.65444,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.27629,95.66001,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.27691,95.65508,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.27753,95.6501,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,00:45:13,SNPP,28.28375,95.63087,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-20,02:24:47,SNPP,8.47869,77.29195,TAMIL NADU,KANNIYAKUMARI,WL KMTR CIRCLE,KANYAKUMARI DIVISION,KALIYAL RANGE,KALIYAL BLOCK,KALIYAL BEAT,
2026-02-20,02:24:47,SNPP,8.48189,77.2934,TAMIL NADU,KANNIYAKUMARI,WL KMTR CIRCLE,KANYAKUMARI DIVISION,KALIYAL RANGE,KALIYAL BLOCK,KALIYAL BEAT,
2026-02-20,02:24:47,SNPP,8.48674,77.29401,TAMIL NADU,KANNIYAKUMARI,WL KMTR CIRCLE,KANYAKUMARI DIVISION,KALIYAL RANGE,KALIYAL BLOCK,KALIYAL BEAT,
2026-02-20,02:24:47,SNPP,9.49531,77.0003,KERALA,IDUKKI,HIGH RANGE CIRCLE,KOTTAYAM DIVISION,ERUMELI RANGE,,,
2026-02-20,02:24:47,SNPP,9.90376,76.99781,KERALA,IDUKKI,HIGH RANGE CIRCLE,KOTTAYAM DIVISION,AYYAPPANKOVIL RANGE,,,
2026-02-20,02:24:47,SNPP,9.90455,76.99336,KERALA,IDUKKI,HIGH RANGE CIRCLE,KOTTAYAM DIVISION,AYYAPPANKOVIL RANGE,,,
2026-02-20,02:24:47,SNPP,9.90763,76.86983,KERALA,IDUKKI,HIGH RANGE CIRCLE,KOTHAMANGALAM DIVISION,THODUPUZHA RANGE,,,
2026-02-20,02:24:47,SNPP,11.04858,76.61355,KERALA,PALAKKAD,EASTERN CIRCLE,MANNARKAD DIVISION,AGALI RANGE,,,
2026-02-20,02:24:47,SNPP,11.08243,76.65057,KERALA,PALAKKAD,EASTERN CIRCLE,MANNARKAD DIVISION,AGALI RANGE,,,
2026-02-20,02:24:47,SNPP,11.78178,77.78875,TAMIL NADU,SALEM,SALEM CIRCLE,SALEM DIVISION,METTUR RANGE,METTUR BLOCK,METTUR BEAT,
2026-02-20,02:24:47,SNPP,12.28401,78.92287,TAMIL NADU,TIRUVANNAMALAI,VELLORE CIRCLE,TIRUVANNAMALAI DIVISION,PUDUPALAYAM RANGE,PUDUPALAYAM BLOCK,ERAIYURMALAI BEAT,
2026-02-20,02:24:47,SNPP,12.39574,78.90745,TAMIL NADU,TIRUVANNAMALAI,VELLORE CIRCLE,TIRUVANNAMALAI DIVISION,PUDUPALAYAM RANGE,PUDUPALAYAM BLOCK,DAMARAI EAST BEAT,
2026-02-20,02:24:47,SNPP,12.3966,78.90204,TAMIL NADU,TIRUVANNAMALAI,VELLORE CIRCLE,TIRUVANNAMALAI DIVISION,PUDUPALAYAM RANGE,PUDUPALAYAM BLOCK,DAMARAI EAST BEAT,
2026-02-20,02:24:47,SNPP,12.39691,78.90114,TAMIL NADU,TIRUVANNAMALAI,VELLORE CIRCLE,TIRUVANNAMALAI DIVISION,PUDUPALAYAM RANGE,PUDUPALAYAM BLOCK,DAMARAI EAST BEAT,
2026-02-20,02:24:47,SNPP,13.27151,75.17766,KARNATAKA,CHIKKAMAGALURU,MANGALORE CIRCLE,KUDREMUKH WLS DIVISION,KEREKATTE WILD LIFE RANGE,KEREKATTE WILD LIFE RANGE BLOCK,SHIRLU BEAT,
2026-02-20,02:24:47,SNPP,13.27333,75.17511,KARNATAKA,CHIKKAMAGALURU,MANGALORE CIRCLE,KUDREMUKH WLS DIVISION,KEREKATTE WILD LIFE RANGE,KEREKATTE WILD LIFE RANGE BLOCK,SHIRLU BEAT,
2026-02-20,02:24:47,SNPP,13.27534,75.17845,KARNATAKA,CHIKKAMAGALURU,MANGALORE CIRCLE,KUDREMUKH WLS DIVISION,KEREKATTE WILD LIFE RANGE,KEREKATTE WILD LIFE RANGE BLOCK,SHIRLU BEAT,
2026-02-20,02:24:47,SNPP,13.27822,75.18485,KARNATAKA,CHIKKAMAGALURU,MANGALORE CIRCLE,KUDREMUKH WLS DIVISION,KEREKATTE WILD LIFE RANGE,KEREKATTE WILD LIFE RANGE BLOCK,SHIRLU BEAT,
2026-02-20,02:24:47,SNPP,13.28385,75.18298,KARNATAKA,CHIKKAMAGALURU,MANGALORE CIRCLE,KUDREMUKH WLS DIVISION,KEREKATTE WILD LIFE RANGE,KEREKATTE WILD LIFE RANGE BLOCK,SHIRLU BEAT,
2026-02-20,02:24:47,SNPP,13.38713,79.53719,ANDHRA PRADESH,CHITTOOR,TIRUPATI CIRCLE,TIRUPATI DIVISION,PUTTUR RANGE,PUTTUR BLOCK,NARAYANAVANAM BEAT,414
2026-02-20,02:24:47,SNPP,13.86951,78.69499,ANDHRA PRADESH,ANNAMAYYA,TIRUPATI CIRCLE,ANNAMAYYA DIVISION,MADANAPALLE RANGE,GURRAM KONDA BLOCK,NADIMICHERLA BEAT,71
2026-02-20,02:24:47,SNPP,14.08862,75.6287,KARNATAKA,DAVANAGERE,BELLARY CIRCLE,DAVANAGERE DIVISION,HONNALI RANGE,HONNALI BLOCK,HARAMAGATTA_I BEAT,
2026-02-20,02:24:47,SNPP,14.11574,77.89951,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,BUKKAPATNAM RANGE,BUKKAPATNAM BLOCK,AMAGONDAPALEM E BEAT,"II ANDIII"""
2026-02-20,02:24:47,SNPP,14.13183,77.88879,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,BUKKAPATNAM RANGE,BUKKAPATNAM BLOCK,AMAGONDAPALEM E BEAT,269
2026-02-20,02:24:47,SNPP,14.16928,75.44656,KARNATAKA,SHIVAMOGGA,SHIMOGA CIRCLE,SAGAR DIVISION,SHIKARIPURA RANGE,SHIKARIPURA BLOCK,HAROGOPPA BEAT,
2026-02-20,02:24:47,SNPP,14.22374,78.20106,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,KADIRI RANGE,GANDLAPENTA BLOCK,KUNTLAPALLI BEAT,127
2026-02-20,02:24:47,SNPP,14.28869,78.59072,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,VEMPALLY RANGE,VEMPALLY BLOCK,NADIMPALLI BEAT,769
2026-02-20,02:24:47,SNPP,14.2888,78.58861,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,VEMPALLY RANGE,VEMPALLY BLOCK,NADIMPALLI BEAT,769
2026-02-20,02:24:47,SNPP,14.2888,78.58861,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,VEMPALLY RANGE,VEMPALLY BLOCK,NADIMPALLI BEAT,770
2026-02-20,02:24:47,SNPP,14.30434,77.84363,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,BUKKAPATNAM RANGE,DHARMAVARAM BLOCK,GANGINENIPALLI BEAT,522
2026-02-20,02:24:47,SNPP,14.30434,77.84363,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,BUKKAPATNAM RANGE,DHARMAVARAM BLOCK,GANGINENIPALLI BEAT,521
2026-02-20,02:24:47,SNPP,14.43423,77.40912,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,PENUKONDA RANGE,PENUKONDA BLOCK,BHADRAPURAM BEAT,428
2026-02-20,02:24:47,SNPP,14.43505,77.40472,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,PENUKONDA RANGE,PENUKONDA BLOCK,BHADRAPURAM BEAT,428
2026-02-20,02:24:47,SNPP,14.87815,76.72395,KARNATAKA,CHITRADURGA,BELLARY CIRCLE,CHITRADURGA DIVISION,MOLAKALMURU RANGE,MOLAKALMURU BLOCK,SANJEEVARAYANAKOTE BEAT,
2026-02-20,02:24:47,SNPP,14.87887,76.72006,KARNATAKA,CHITRADURGA,BELLARY CIRCLE,CHITRADURGA DIVISION,MOLAKALMURU RANGE,MOLAKALMURU BLOCK,SANJEEVARAYANAKOTE BEAT,
2026-02-20,02:24:47,SNPP,14.88299,76.72092,KARNATAKA,CHITRADURGA,BELLARY CIRCLE,CHITRADURGA DIVISION,MOLAKALMURU RANGE,MOLAKALMURU BLOCK,SANJEEVARAYANAKOTE BEAT,
2026-02-20,02:24:47,SNPP,14.92686,75.10518,KARNATAKA,HAVERI,DHARWAD CIRCLE,HAVERI DIVISION,HANGAL RANGE,HANGAL BLOCK,GALGINKATTI BEAT,
2026-02-20,02:24:47,SNPP,14.92721,75.10318,KARNATAKA,HAVERI,DHARWAD CIRCLE,HAVERI DIVISION,HANGAL RANGE,HANGAL BLOCK,GALGINKATTI BEAT,
2026-02-20,02:24:47,SNPP,14.92721,75.10318,KARNATAKA,HAVERI,CANARA CIRCLE,YELLAPUR DIVISION,MUNDGOD RANGE,MUNDGOD BLOCK,SANVALLI BEAT,
2026-02-20,02:24:47,SNPP,14.92721,75.10318,KARNATAKA,UTTARA KANNADA,CANARA CIRCLE,YELLAPUR DIVISION,MUNDGOD RANGE,MUNDGOD BLOCK,SANVALLI BEAT,
2026-02-20,02:24:47,SNPP,15.19517,78.94828,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,THAMBALLAPALLI BLOCK,MAMILLAPALLI BEAT,226
2026-02-20,02:24:47,SNPP,15.19583,78.9456,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,THAMBALLAPALLI BLOCK,MAMILLAPALLI BEAT,226
2026-02-20,02:24:47,SNPP,15.19605,78.9437,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,THAMBALLAPALLI BLOCK,MAMILLAPALLI BEAT,226
2026-02-20,02:24:47,SNPP,15.19665,78.94143,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,THAMBALLAPALLI BLOCK,MAMILLAPALLI BEAT,226
2026-02-20,02:24:47,SNPP,15.2006,78.94645,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,THAMBALLAPALLI BLOCK,MAMILLAPALLI BEAT,226
2026-02-20,02:24:47,SNPP,15.2044,78.95221,ANDHRA PRADESH,PRAKASAM,GUNTUR CIRCLE,PRAKASAM DIVISION,BESTAVARIPETA RANGE,ALLINAGARAM BLOCK,GUNTHAPALLI BEAT,616
2026-02-20,02:24:47,SNPP,15.28466,77.79398,ANDHRA PRADESH,NANDYAL,PROJECT TIGER CIRCLE,NANDYAL DIVISION,DHONE RANGE,PEAPULLY BLOCK,PEAPULLY BEAT,188
2026-02-20,02:24:47,SNPP,15.7658,79.00476,ANDHRA PRADESH,PRAKASAM,PROJECT TIGER CIRCLE,MARKAPUR DIVISION,MARKAPUR RANGE,NAGULAVARAM BLOCK,BOMMILINGAM BEAT,274
2026-02-20,02:24:47,SNPP,15.7658,79.00476,ANDHRA PRADESH,PRAKASAM,PROJECT TIGER CIRCLE,MARKAPUR DIVISION,MARKAPUR RANGE,NAGULAVARAM BLOCK,BOMMILINGAM BEAT,275
2026-02-20,02:24:47,SNPP,15.98412,79.04848,ANDHRA PRADESH,PRAKASAM,PROJECT TIGER CIRCLE,MARKAPUR DIVISION,Y.PALEM RANGE,KOLUKULA BLOCK,T R CHERUVU BEAT,107
2026-02-20,02:24:47,SNPP,16.11674,79.12818,ANDHRA PRADESH,PRAKASAM,PROJECT TIGER CIRCLE,MARKAPUR DIVISION,G.V.PALLI RANGE,PALUTLA BLOCK,REGUMANIPENTA BEAT,370
2026-02-20,02:24:47,SNPP,16.11773,79.1236,ANDHRA PRADESH,PRAKASAM,PROJECT TIGER CIRCLE,MARKAPUR DIVISION,G.V.PALLI RANGE,PALUTLA BLOCK,REGUMANIPENTA BEAT,370
2026-02-20,02:24:47,SNPP,16.17077,74.40099,MAHARASHTRA,KOLHAPUR,KOLHAPUR CIRCLE,KOLHAPUR DIVISION,AJARA RANGE,GADHINGALAJ ROUND,HASUR SASGIRI BEAT,267 A pt
2026-02-20,02:24:47,SNPP,16.17077,74.40099,MAHARASHTRA,KOLHAPUR,KOLHAPUR CIRCLE,KOLHAPUR DIVISION,AJARA RANGE,GADHINGALAJ ROUND,HASUR SASGIRI BEAT,267 B
2026-02-20,02:24:47,SNPP,16.24635,78.99096,TELANGANA,NAGARKURNOOL,AMARABAD TR,AMRABAD,AMRABAD,AMRABAD,TUNIKIMANPENTA W,
2026-02-20,02:24:47,SNPP,17.20704,80.80273,TELANGANA,KHAMMAM,BADRADRI,SATHUPALLY,SATHUPALLY,LANKAPALLI,REJERLA,
2026-02-20,02:24:47,SNPP,17.36525,73.99798,MAHARASHTRA,SATARA,KOLHAPUR CIRCLE,SATARA DIVISION,PATAN RANGE,MALHARPETH ROUND,MALHARPETH BEAT,"""445"
2026-02-20,02:24:47,SNPP,17.3694,73.99447,MAHARASHTRA,SATARA,KOLHAPUR CIRCLE,SATARA DIVISION,PATAN RANGE,MALHARPETH ROUND,MALHARPETH BEAT,"""445"
2026-02-20,02:24:47,SNPP,17.66128,80.4865,TELANGANA,BHADRADRI KOTHAGUDEM,BADRADRI,KOTHAGUDEM,TEKULLAPALLY,CHATAKONDA,DARAPADU,
2026-02-20,02:24:47,SNPP,18.22113,74.05152,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,SASWAD RANGE,PARINCHE ROUND,MANDHAR BEAT,418
2026-02-20,02:24:47,SNPP,18.22458,74.05206,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,SASWAD RANGE,PARINCHE ROUND,MANDHAR BEAT,418
2026-02-20,02:24:47,SNPP,18.29046,73.76402,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,VELHE RANGE,AMBAVANE ROUND,AMBAWANE BEAT,359 Pt
2026-02-20,02:24:47,SNPP,18.29046,73.76402,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,VELHE RANGE,AMBAVANE ROUND,VINZAR BEAT,348 Pt
2026-02-20,02:24:47,SNPP,18.42022,73.40752,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,TAMHINI RANGE,TAMHINI ROUND,TAMHINI BEAT,154
2026-02-20,02:24:47,SNPP,18.8054,74.2606,MAHARASHTRA,PUNE,PUNE CIRCLE,JUNNAR DIVISION,SHIRUR RANGE,SHIRUR ROUND,MALTHAN BEAT,299 Pt
2026-02-20,02:24:47,SNPP,18.8144,73.41905,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,SHIROTA RANGE,KARLA ROUND,TUNGARLI BEAT,49 Pt
2026-02-20,02:24:47,SNPP,18.8343,73.57026,MAHARASHTRA,PUNE,PUNE CIRCLE,PUNE DIVISION,SHIROTA RANGE,UKSAN ROUND,NANE BEAT,25 Pt
2026-02-20,02:24:47,SNPP,19.78657,79.1478,MAHARASHTRA,CHANDRAPUR,CHANDRAPUR CIRCLE,CENTRAL CHANDA DIVISION,WANSADI RANGE,GADCHANDUR ROUND,BAKHARDI BEAT,R192
2026-02-20,02:24:47,SNPP,19.82493,82.27814,ODISHA,NABARANGAPUR,KORAPUT CIRCLE,NABARANGPUR DIVISION,UMERKOTE RANGE,UMERKOTE BLOCK,TOHORA BEAT,
2026-02-20,02:24:47,SNPP,20.64513,82.45793,ODISHA,NUAPADA,BHAWANIPATNA CIRCLE,SUNABEDA WILDLIFE DIVISION,NUAPADA RANGE,NUAPADA BLOCK,KATINGPANI BEAT,
2026-02-20,02:24:47,SNPP,20.64888,82.45796,ODISHA,NUAPADA,BHAWANIPATNA CIRCLE,SUNABEDA WILDLIFE DIVISION,NUAPADA RANGE,NUAPADA BLOCK,KATINGPANI BEAT,
2026-02-20,02:24:47,SNPP,20.75705,85.29882,ODISHA,DHENKANAL,ANGUL CIRCLE,DHENKANAL DIVISION,HINDOL RANGE,HINDOL BLOCK,SARASINGHA BEAT,
2026-02-20,02:24:47,SNPP,20.90813,71.45979,GUJARAT,AMRELI,JUNAGADH WL CIRCLE,GIR EAST DIVISION,TULSHISHYAM RANGE,RAJULA BLOCK,RAJULA BEAT,
2026-02-20,02:24:47,SNPP,20.91147,71.46037,GUJARAT,AMRELI,JUNAGADH WL CIRCLE,GIR EAST DIVISION,TULSHISHYAM RANGE,RAJULA BLOCK,RAJULA BEAT,
2026-02-20,02:24:47,SNPP,21.4801,78.63562,MADHYA PRADESH,CHHINDWARA,CHHINDWARA CIRCLE,SOUTH CHHINDWARA DIVISION,PANDHURNA RANGE,PANDHURNA RANGE BLOCK,HIWRA BEAT,1998
2026-02-20,02:24:47,SNPP,23.26619,70.28197,GUJARAT,KACHCHH,KACHCHH CIRCLE,KACHCHH EAST FOREST DIVISION,BHACHAU RANGE,CHOBARI BLOCK,BHACHAU BEAT,
2026-02-20,02:24:47,SNPP,23.69659,85.37067,JHARKHAND,HAZARIBAGH,BOKARO CIRCLE,RAMGARH DIVISION,KUJU RANGE,KUJU BLOCK,TONGI BEAT,
2026-02-20,02:24:47,SNPP,24.69825,73.06227,RAJASTHAN,SIROHI,CCF JODHPUR CIRCLE,SIROHI DIVISION,PINDWARA RANGE,,,
2026-02-20,02:24:47,SNPP,30.49392,78.72502,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,8a
2026-02-20,02:24:47,SNPP,30.49392,78.72502,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,9d
2026-02-20,02:24:47,SNPP,30.49392,78.72502,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,PAYAKOTI BEAT,9
2026-02-20,02:24:47,SNPP,30.4959,78.7344,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,7
2026-02-20,02:24:47,SNPP,30.4959,78.7344,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,8a
2026-02-20,02:24:47,SNPP,30.49665,78.73037,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,7
2026-02-20,02:24:47,SNPP,30.49665,78.73037,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,8a
2026-02-20,02:24:47,SNPP,30.49747,78.72596,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,7
2026-02-20,02:24:47,SNPP,30.49747,78.72596,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,DONI BEAT,8a
2026-02-20,02:24:47,SNPP,30.49747,78.72596,UTTARAKHAND,TEHRI GARHWAL,BHAGIRATHI CIRCLE,TEHRI FOREST DIVISION,BHILANGANA RANGE,BHILANGANA RANGE,PAYAKOTI BEAT,9
2026-02-20,02:24:47,SNPP,31.30462,77.33099,HIMACHAL PRADESH,MANDI,MANDI CIRCLE,KARSOG DIVISION,SERI RANGE,SERI BLOCK,NIHARINAL BEAT,
2026-02-20,02:24:47,SNPP,31.30545,77.32625,HIMACHAL PRADESH,MANDI,MANDI CIRCLE,KARSOG DIVISION,SERI RANGE,SERI BLOCK,NIHARINAL BEAT,
2026-02-20,02:24:47,SNPP,31.30718,77.33638,HIMACHAL PRADESH,MANDI,MANDI CIRCLE,KARSOG DIVISION,SERI RANGE,SERI BLOCK,NIHARINAL BEAT,
2026-02-20,02:24:47,SNPP,33.1288,74.75133,JAMMU AND KASHMIR,RIASI,WEST CIRCLE,REASI DIVISION,THAKRAKOT RANGE,TALWARA BLOCK,TALWARA I BEAT,
2026-02-20,02:24:47,SNPP,33.1288,74.75133,JAMMU AND KASHMIR,RIASI,WEST CIRCLE,REASI DIVISION,THAKRAKOT RANGE,THAKRAKOTE BLOCK,THAKRAKOTE II BEAT,
2026-02-20,02:24:47,SNPP,33.13212,74.75206,JAMMU AND KASHMIR,RIASI,WEST CIRCLE,REASI DIVISION,THAKRAKOT RANGE,TALWARA BLOCK,TALWARA I BEAT,
2026-02-20,02:24:47,SNPP,33.13212,74.75206,JAMMU AND KASHMIR,RIASI,WEST CIRCLE,REASI DIVISION,THAKRAKOT RANGE,THAKRAKOTE BLOCK,THAKRAKOTE II BEAT,
2026-02-20,03:19:05,MODIS,13.814,78.572,ANDHRA PRADESH,ANNAMAYYA,TIRUPATI CIRCLE,ANNAMAYYA DIVISION,MADANAPALLE RANGE,GURRAM KONDA BLOCK,SANGASAMUDRAM BEAT,58
2026-02-20,03:19:05,MODIS,13.814,78.572,ANDHRA PRADESH,ANNAMAYYA,TIRUPATI CIRCLE,ANNAMAYYA DIVISION,MADANAPALLE RANGE,GURRAM KONDA BLOCK,SANGASAMUDRAM BEAT,59
2026-02-20,03:19:05,MODIS,21.986,86.383,ODISHA,MAYURBHANJ,BARIPADA CIRCLE,SIMILIPAL NORTH WILDLIFE DIVISION,CHAHALA WILDLIFE RANGE,CHAHALA WILDLIFE BLOCK,BHATUNIA BEAT,
2026-02-20,03:19:05,MODIS,27.877,96.338,ARUNACHAL PRADESH,LOHIT,,,,,,
2026-02-20,03:19:05,MODIS,27.882,96.335,ARUNACHAL PRADESH,LOHIT,,,,,,
2026-02-19,02:41:09,MODIS,26.961,93.29,ARUNACHAL PRADESH,PAKKE KESSANG,,,,,,
2026-02-19,02:41:09,MODIS,26.963,93.279,ARUNACHAL PRADESH,PAKKE KESSANG,,,,,,
2026-02-19,02:41:09,MODIS,28.168,97.026,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-19,02:41:09,MODIS,28.17,97.014,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-19,02:41:09,MODIS,28.177,97.028,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-19,02:41:09,MODIS,28.179,97.017,ARUNACHAL PRADESH,ANJAW,,,,,,
2026-02-19,02:41:09,MODIS,28.196,95.66,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,,,,,
2026-02-19,02:43:43,SNPP,8.3165,77.38117,TAMIL NADU,KANNIYAKUMARI,WL KMTR CIRCLE,KANYAKUMARI DIVISION,VELIMALAI RANGE,VELIMALAI BLOCK,VELIMALAI NORTH BEAT,
2026-02-19,02:43:43,SNPP,8.32089,77.38495,TAMIL NADU,KANNIYAKUMARI,WL KMTR CIRCLE,KANYAKUMARI DIVISION,VELIMALAI RANGE,VELIMALAI BLOCK,VELIMALAI NORTH BEAT,
2026-02-19,02:43:43,SNPP,8.96335,77.00177,KERALA,KOLLAM,SOUTHERN CIRCLE,PUNALUR DIVISION,ANCHAL RANGE,,,
2026-02-19,02:43:43,SNPP,8.96437,77.00246,KERALA,KOLLAM,SOUTHERN CIRCLE,PUNALUR DIVISION,ANCHAL RANGE,,,
2026-02-19,02:43:43,SNPP,13.30436,75.1689,KARNATAKA,CHIKKAMAGALURU,MANGALORE CIRCLE,KUDREMUKH WLS DIVISION,KEREKATTE WILD LIFE RANGE,KEREKATTE WILD LIFE RANGE BLOCK,SHIRLU BEAT,
2026-02-19,02:43:43,SNPP,14.24277,78.20457,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,KADIRI RANGE,GANDLAPENTA BLOCK,KUNTLAPALLI BEAT,125
2026-02-19,02:43:43,SNPP,14.2487,78.20728,ANDHRA PRADESH,SRI SATHYA SAI,ANANTHAPUR CIRCLE,SRI SATYA SAI DIVISION,KADIRI RANGE,GANDLAPENTA BLOCK,KUNTLAPALLI BEAT,125
2026-02-19,02:43:43,SNPP,14.80217,77.83562,ANDHRA PRADESH,ANANTHAPURAMU,ANANTHAPUR CIRCLE,ANANTHAPUR DIVISION,GOOTY RANGE,MUTCHUKOTA BLOCK,MUTCHIUKOTA SOUTH BEAT,585
2026-02-19,02:43:43,SNPP,14.80217,77.83562,ANDHRA PRADESH,ANANTHAPURAMU,ANANTHAPUR CIRCLE,ANANTHAPUR DIVISION,GOOTY RANGE,MUTCHUKOTA BLOCK,MUTCHIUKOTA SOUTH BEAT,586
2026-02-19,02:43:43,SNPP,15.16142,79.06596,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,MALLEPALLI BLOCK,VENKATAPURAM BEAT,239
2026-02-19,02:43:43,SNPP,15.16208,79.06593,ANDHRA PRADESH,YSR KADAPA,KURNOOL CIRCLE,YSR DIVISION,PORUMAMILLA RANGE,MALLEPALLI BLOCK,VENKATAPURAM BEAT,239
2026-02-19,02:43:43,SNPP,15.44363,77.16245,ANDHRA PRADESH,KURNOOL,KURNOOL CIRCLE,KURNOOL DIVISION,ADONI RANGE,ALUR BLOCK,NERNIKI_EAST BEAT,11
